# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
90.0 1.0989 2425000.0 1327.9 4.9409 -6026.3 -19448.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2425000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1345000.0 1182.3 3.0779 -6299.5 -18250.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.124596871 1330.32396 2424061.06108 1065.43019431 0.00185234690987 4490.20201583 4.21444974978 
90.0 1.0989 90667.0 660.52 0.37139 -7199.2 -13875.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.140203982 1394.25094748 2293741.30361 1075.58354688 0.000944751097417 2167.01461378 2.01473388102 
90.0 1.0989 2426000.0 1327.9 4.943 -6026.3 -19448.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2426000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1345600.0 1182.3 3.0792 -6299.5 -18250.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.126621948 1330.32396 2425142.42661 1065.43019431 0.00185152095257 4490.20201583 4.21444974978 
90.0 1.0989 90705.0 660.52 0.37154 -7199.2 -13875.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.148323623 1394.25094748 2294702.64754 1075.58354688 0.000944355302899 2167.01461378 2.01473388102 
90.0 1.0989 2427000.0 1327.9 4.945 -6026.3 -19448.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2427000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1346100.0 1182.3 3.0805 -6299.5 -18249.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.128308132 1330.32396 2426043.56455 1065.43019431 0.00185083321728 4490.20201583 4.21444974978 
90.0 1.0989 90742.0 660.52 0.37169 -7199.2 -13875.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.156223054 1394.25094748 2295638.69294 1075.58354688 0.00094397024255 2167.01461378 2.01473388102 
90.0 1.0989 2428000.0 1327.9 4.947 -6026.3 -19447.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2428000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1346700.0 1182.3 3.0817 -6299.5 -18249.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.130329901 1330.32396 2427124.93008 1065.43019431 0.00185000860903 4490.20201583 4.21444974978 
90.0 1.0989 90779.0 660.52 0.37185 -7199.2 -13875.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.164116046 1394.25094748 2296574.73834 1075.58354688 0.000943585496089 2167.01461378 2.01473388102 
99.0 1.0 2421000.0 1309.2 5.001 -6033.4 -19233.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2421000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1342100.0 1164.9 3.1158 -6303.1 -18047.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.187828862 1311.6774 2420141.11357 1057.69119056 0.00185401050436 4486.96704658 4.24222787014 
99.0 1.0 90221.0 648.55 0.37621 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.940616892 1374.73608705 2289944.61211 1067.74734496 0.00094631747961 2167.01461378 2.02952002083 
99.0 1.0 2422000.0 1309.2 5.0031 -6033.4 -19233.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2422000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1342600.0 1164.9 3.1171 -6303.1 -18047.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.18951063 1311.6774 2421042.7383 1057.69119056 0.00185332004909 4486.96704658 4.24222787014 
99.0 1.0 90258.0 648.55 0.37637 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.948517204 1374.73608705 2290883.72773 1067.74734496 0.000945929550044 2167.01461378 2.02952002083 
99.0 1.0 2423000.0 1309.2 5.0051 -6033.4 -19233.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2423000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1343200.0 1164.9 3.1184 -6303.1 -18047.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.1915271 1311.6774 2422124.68798 1057.69119056 0.00185249218128 4486.96704658 4.24222787014 
99.0 1.0 90296.0 648.55 0.37652 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.956624299 1374.73608705 2291848.22486 1067.74734496 0.000945531466819 2167.01461378 2.02952002083 
99.0 1.0 2424000.0 1309.2 5.0072 -6033.4 -19232.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2424000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1343700.0 1164.9 3.1197 -6303.1 -18047.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.193206116 1311.6774 2423026.31272 1057.69119056 0.00185180285622 4486.96704658 4.24222787014 
99.0 1.0 90333.0 648.55 0.37668 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.964511495 1374.73608705 2292787.34048 1067.74734496 0.000945144181284 2167.01461378 2.02952002083 
99.0 1.0 2425000.0 1309.2 5.0093 -6033.4 -19232.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2425000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1344300.0 1164.9 3.121 -6303.1 -18047.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.195219286 1311.6774 2424108.2624 1057.69119056 0.001850976343 4486.96704658 4.24222787014 
99.0 1.0 90370.0 648.55 0.37684 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.972392233 1374.73608705 2293726.45611 1067.74734496 0.000944757212879 2167.01461378 2.02952002083 
99.0 1.0 2426000.0 1309.2 5.0113 -6033.4 -19232.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2426000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1344800.0 1164.9 3.1222 -6303.1 -18047.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.196895556 1311.6774 2425009.88713 1057.69119056 0.00185028814538 4486.96704658 4.24222787014 
99.0 1.0 90407.0 648.55 0.37699 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.98026652 1374.73608705 2294665.57173 1067.74734496 0.000944370561217 2167.01461378 2.02952002083 
99.0 1.0 2427000.0 1309.2 5.0134 -6033.4 -19232.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2427000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1345400.0 1164.9 3.1235 -6303.1 -18046.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.198905435 1311.6774 2426091.83682 1057.69119056 0.00184946298343 4486.96704658 4.24222787014 
99.0 1.0 90445.0 648.55 0.37715 -7189.4 -13728.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.98834692 1374.73608705 2295630.06886 1067.74734496 0.000943973788799 2167.01461378 2.02952002083 
99.0 1.0 2428000.0 1309.2 5.0155 -6033.4 -19232.0 22.486 22.486 1.8984 1.2419 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1309.2 2428000.0 1059.74225187 0.0 0.0 0.0 
99.0 1.0 1346000.0 1164.9 3.1248 -6303.1 -18046.0 22.486 22.486 1.837 1.252 1.8039 1.0 1.0 0.69401 1320.9 734.35 130.200913522 1311.6774 2427173.7865 1057.69119056 0.00184863855713 4486.96704658 4.24222787014 
99.0 1.0 90482.0 648.55 0.3773 -7189.4 -13727.0 22.486 22.486 1.5918 1.3026 26.833 2.7204 4.0 1.437 1678.3 1520.5 152.996208156 1374.73608705 2296569.18448 1067.74734496 0.000943587777988 2167.01461378 2.02952002083 
